name,position,season,games_played,total_tackles,sacks,safties,passes_defended,interceptions,ints_for_tds,int_yards,longest_int_return
"Koch, Sam",P,2009,16,0,0,0,0,0,0,0,0
"Koch, Sam",P,2008,16,2,0,0,0,0,0,0,0
"Koch, Sam",P,2007,16,2,0,0,0,0,0,0,0
"Koch, Sam",P,2006,16,2,0,0,0,0,0,0,0
"Johnson, Josh",CB,2016,8,9,0.5,0,1,0,0,0,0
"Adams, Mike",SS,2016,15,79,0,0,2,2,0,56,56
"Adams, Mike",SS,2015,13,75,1,0,6,5,1,63,38
"Adams, Mike",SS,2014,16,87,0,0,11,5,0,24,10
"Adams, Mike",SS,2013,16,64,0,0,6,1,0,3,3
"Adams, Mike",SS,2012,16,80,1,1,11,0,0,0,0
"Adams, Mike",SS,2011,16,64,0,0,6,3,0,33,29
"Adams, Mike",SS,2010,15,45,1,0,6,2,0,51,26
"Adams, Mike",SS,2009,16,69,1,0,8,0,0,0,0
"Adams, Mike",SS,2008,14,44,0,0,2,2,0,18,18
"Adams, Mike",SS,2007,15,29,1,0,1,0,0,0,0
"Adams, Mike",SS,2006,16,64,0,0,3,0,0,0,0
"Adams, Mike",SS,2005,14,74,1,0,5,4,1,36,40T
"Adams, Mike",SS,2004,8,9,0,0,0,1,0,0,0
"Peko, Domata",DT,2016,16,37,0,0,3,0,0,0,0
"Peko, Domata",DT,2015,16,35,5,0,1,0,0,0,0
"Peko, Domata",DT,2014,16,46,1,0,0,0,0,0,0
"Peko, Domata",DT,2013,16,52,3,0,0,0,0,0,0
"Peko, Domata",DT,2012,16,53,2,0,3,0,0,0,0
"Peko, Domata",DT,2011,16,66,2.5,0,0,0,0,0,0
"Peko, Domata",DT,2010,16,42,0.5,0,1,0,0,0,0
"Peko, Domata",DT,2009,11,23,0,0,1,0,0,0,0
"Peko, Domata",DT,2008,16,67,0.5,0,2,0,0,0,0
"Peko, Domata",DT,2007,16,52,1.5,0,1,0,0,0,0
"Peko, Domata",DT,2006,16,43,2.5,0,0,0,0,0,0
"Curry, Vinny",DE,2016,16,26,2.5,0,0,0,0,0,0
"Curry, Vinny",DE,2015,16,12,3.5,0,0,0,0,0,0
"Curry, Vinny",DE,2014,16,19,9,0,0,0,0,0,0
"Curry, Vinny",DE,2013,14,22,4,0,2,0,0,0,0
"Curry, Vinny",DE,2012,6,9,0,0,0,0,0,0,0
"Dansby, Karlos",LB,2016,16,114,1,0,6,0,0,0,0
"Dansby, Karlos",LB,2015,16,108,0,0,6,3,2,93,52T
"Dansby, Karlos",LB,2014,12,93,3,0,2,1,0,0,0
"Dansby, Karlos",LB,2013,16,122,6.5,0,19,4,2,48,23T
"Dansby, Karlos",LB,2012,16,134,1,0,9,0,0,0,0
"Dansby, Karlos",LB,2011,16,103,2,0,4,1,0,14,14
"Dansby, Karlos",LB,2010,14,95,3,0,4,0,0,0,0
"Dansby, Karlos",LB,2009,16,109,1,0,4,1,0,11,11
"Dansby, Karlos",LB,2008,16,119,4,0,5,2,0,47,34
"Dansby, Karlos",LB,2007,14,97,3.5,0,8,3,0,55,28
"Dansby, Karlos",LB,2006,14,80,8,0,3,0,0,0,0
"Dansby, Karlos",LB,2005,15,88,4,0,1,3,2,31,18T
"Dansby, Karlos",LB,2004,15,60,5,0,4,1,0,2,2
"Smith, Marcus",DE,2016,16,16,2.5,0,0,0,0,0,0
"Smith, Marcus",DE,2015,13,7,1.5,0,0,0,0,0,0
"Smith, Marcus",DE,2014,8,0,0,0,0,0,0,0,0
"Holmes, Andre",WR,2016,16,9,0,0,0,0,0,0,0
"Holmes, Andre",WR,2015,16,7,0,0,0,0,0,0,0
"Holmes, Andre",WR,2014,16,3,0,0,0,0,0,0,0
"Holmes, Andre",WR,2013,10,3,0,0,0,0,0,0,0
"Holmes, Andre",WR,2012,7,3,0,0,0,0,0,0,0
"Holmes, Andre",WR,2011,0,0,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2016,16,1,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2015,11,1,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2014,16,2,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2013,16,2,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2012,14,2,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2011,16,2,0,0,0,0,0,0,0
"LaFell, Brandon",WR,2010,14,0,0,0,0,0,0,0,0
"Smith, Malcolm",OLB,2016,15,103,0,0,3,1,0,0,0
"Smith, Malcolm",OLB,2015,16,122,4,0,6,1,0,27,27
"Smith, Malcolm",OLB,2014,14,38,0,0,1,0,0,0,0
"Smith, Malcolm",OLB,2013,15,54,1,0,4,2,1,69,37T
"Smith, Malcolm",OLB,2012,16,22,0,0,2,0,0,0,0
"Smith, Malcolm",OLB,2011,12,16,1,0,0,0,0,0,0
"Colvin, Aaron",CB,2016,10,22,1,0,0,0,0,0,0
"Colvin, Aaron",CB,2015,16,73,4,0,7,0,0,0,0
"Colvin, Aaron",CB,2014,6,27,0,0,2,0,0,0,0
"Watt, J.J.",DE,2016,3,8,1.5,0,0,0,0,0,0
"Watt, J.J.",DE,2015,16,76,17.5,0,8,0,0,0,0
"Watt, J.J.",DE,2014,16,78,20.5,1,10,1,1,80,80T
"Watt, J.J.",DE,2013,16,80,10.5,0,7,0,0,0,0
"Watt, J.J.",DE,2012,16,81,20.5,0,16,0,0,0,0
"Watt, J.J.",DE,2011,16,56,5.5,0,4,0,0,0,0
"Ervin, Tyler",RB,2016,12,4,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2016,16,5,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2015,6,0,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2015,5,2,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2014,4,1,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2014,4,0,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2014,2,2,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2013,3,0,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2012,16,6,0,0,0,0,0,0,0
"Draughn, Shaun",RB,2011,1,0,0,0,0,0,0,0,0
"McDonald, T.J.",DB,2016,16,64,1,0,6,2,0,0,0
"McDonald, T.J.",DB,2015,11,63,1,0,1,0,0,0,0
"McDonald, T.J.",DB,2014,16,105,2,0,6,1,0,20,20
"McDonald, T.J.",DB,2013,10,53,1,0,4,1,0,-2,-2
"Hamilton, Woodrow",DT,2016,2,3,0,0,0,0,0,0,0
"McDougald, Bradley",DB,2016,16,91,0,0,10,2,0,32,32
"McDougald, Bradley",DB,2015,16,87,0,0,4,2,0,1,1
"McDougald, Bradley",DB,2014,15,50,0,0,7,1,0,0,0
"McDougald, Bradley",DB,2013,3,0,0,0,0,0,0,0,0
"McDougald, Bradley",DB,2013,1,0,0,0,0,0,0,0,0
"Joseph, Karl",SS,2016,12,60,0,0,6,1,0,21,21
"Forbath, Kai",K,2016,7,1,0,0,0,0,0,0,0
"Forbath, Kai",K,2015,10,2,0,0,0,0,0,0,0
"Forbath, Kai",K,2015,1,0,0,0,0,0,0,0,0
"Forbath, Kai",K,2014,16,0,0,0,0,0,0,0,0
"Forbath, Kai",K,2013,13,0,0,0,0,0,0,0,0
"Forbath, Kai",K,2012,11,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2016,16,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2015,10,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2014,16,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2013,16,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2012,16,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2011,16,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2010,16,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2009,5,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2008,16,1,0,0,0,0,0,0,0
"Bryant, Matt",K,2007,16,1,0,0,0,0,0,0,0
"Bryant, Matt",K,2006,16,2,0,0,0,0,0,0,0
"Bryant, Matt",K,2005,15,1,0,0,0,0,0,0,0
"Bryant, Matt",K,2004,3,0,0,0,0,0,0,0,0
"Bryant, Matt",K,2004,1,1,0,0,0,0,0,0,0
"Bryant, Matt",K,2003,11,4,0,0,0,0,0,0,0
"Bryant, Matt",K,2002,16,1,0,0,0,0,0,0,0
"Brooks, Ahmad",OLB,2016,16,53,6,0,4,0,0,0,0
"Brooks, Ahmad",OLB,2015,14,42,6.5,0,1,0,0,0,0
"Brooks, Ahmad",OLB,2014,13,30,6,0,3,0,0,0,0
"Brooks, Ahmad",OLB,2013,16,60,8.5,0,7,1,0,22,22
"Brooks, Ahmad",OLB,2012,16,46,6.5,0,6,1,1,50,50T
"Brooks, Ahmad",OLB,2011,16,50,7,0,3,0,0,0,0
"Brooks, Ahmad",OLB,2010,15,31,5,0,2,1,0,32,32
"Brooks, Ahmad",OLB,2009,14,21,6,0,2,0,0,0,0
"Brooks, Ahmad",OLB,2008,0,0,0,0,0,0,0,0,0
"Brooks, Ahmad",OLB,2007,2,6,1,0,0,0,0,0,0
"Brooks, Ahmad",OLB,2006,11,31,1,0,2,0,0,0,0
"Mack, Khalil",DE,2016,16,73,11,0,3,1,1,6,6T
"Mack, Khalil",DE,2015,16,77,15,0,2,0,0,0,0
"Mack, Khalil",DE,2014,16,76,4,0,3,0,0,0,0
"Wilson, Damien",OLB,2016,16,34,0.5,0,1,0,0,0,0
"Wilson, Damien",OLB,2015,16,15,0,0,0,0,0,0,0
"Kendricks, Eric",MLB,2016,15,109,2.5,0,9,1,1,77,77T
"Kendricks, Eric",MLB,2015,14,92,4,0,1,0,0,0,0
"Benjamin, Travis",WR,2016,14,4,0,0,0,0,0,0,0
"Benjamin, Travis",WR,2015,16,3,0,0,0,0,0,0,0
"Benjamin, Travis",WR,2014,16,1,0,0,0,0,0,0,0
"Benjamin, Travis",WR,2013,8,2,0,0,0,0,0,0,0
"Benjamin, Travis",WR,2012,14,2,0,0,0,0,0,0,0
"Paul, Niles",TE,2016,8,2,0,0,0,0,0,0,0
"Paul, Niles",TE,2014,16,6,0,0,0,0,0,0,0
"Paul, Niles",TE,2013,15,11,0,0,0,0,0,0,0
"Paul, Niles",TE,2012,16,9,0,0,0,0,0,0,0
"Paul, Niles",TE,2011,13,4,0,0,0,0,0,0,0
"Worrilow, Paul",MLB,2016,12,21,0,0,2,0,0,0,0
"Worrilow, Paul",MLB,2015,15,95,0,0,4,2,0,22,11
"Worrilow, Paul",MLB,2014,16,142,2,0,3,0,0,0,0
"Worrilow, Paul",MLB,2013,16,127,2,0,1,0,0,0,0
"Horton, Wes",DE,2016,11,11,2.5,0,0,0,0,0,0
"Horton, Wes",DE,2015,8,7,1,0,0,0,0,0,0
"Horton, Wes",DE,2014,16,26,3,0,1,0,0,0,0
"Horton, Wes",DE,2013,10,8,2,0,0,0,0,0,0
"Norwood, Jordan",WR,2016,14,2,0,0,0,0,0,0,0
"Norwood, Jordan",WR,2015,11,1,0,0,0,0,0,0,0
"Norwood, Jordan",WR,2012,2,0,0,0,0,0,0,0,0
"Norwood, Jordan",WR,2011,14,0,0,0,0,0,0,0,0
"Norwood, Jordan",WR,2010,0,0,0,0,0,0,0,0,0
"Norwood, Jordan",WR,2009,1,0,0,0,0,0,0,0,0
"Davis, Kellen",TE,2016,8,2,0,0,0,0,0,0,0
"Davis, Kellen",TE,2015,16,4,0,0,0,0,0,0,0
"Davis, Kellen",TE,2014,6,1,0,0,0,0,0,0,0
"Davis, Kellen",TE,2013,15,0,0,0,0,0,0,0,0
"Davis, Kellen",TE,2012,16,2,0,0,0,0,0,0,0
"Davis, Kellen",TE,2011,16,1,0,0,0,0,0,0,0
"Davis, Kellen",TE,2010,16,5,0,0,0,0,0,0,0
"Davis, Kellen",TE,2009,16,1,0,0,0,0,0,0,0
"Davis, Kellen",TE,2008,16,4,0,0,0,0,0,0,0
"Treggs, Bryce",WR,2016,9,1,0,0,0,0,0,0,0
"Williams, Tourek",LB,2016,16,14,1,0,1,0,0,0,0
"Williams, Tourek",LB,2015,0,0,0,0,0,0,0,0,0
"Williams, Tourek",LB,2014,15,21,0,0,1,0,0,0,0
"Williams, Tourek",LB,2013,13,10,1,0,0,0,0,0,0
"Moore, Sio",LB,2016,4,35,0,0,1,0,0,0,0
"Moore, Sio",LB,2016,0,0,0,0,0,0,0,0,0
"Moore, Sio",LB,2016,4,30,0,0,0,0,0,0,0
"Moore, Sio",LB,2015,12,13,0,0,0,0,0,0,0
"Moore, Sio",LB,2014,11,90,3,0,1,0,0,0,0
"Moore, Sio",LB,2013,15,50,4.5,0,0,0,0,0,0
"Ginn, Ted",WR,2016,16,3,0,0,0,0,0,0,0
"Ginn, Ted",WR,2015,15,3,0,0,0,0,0,0,0
"Ginn, Ted",WR,2014,16,1,0,0,0,0,0,0,0
"Ginn, Ted",WR,2013,16,1,0,0,0,0,0,0,0
"Ginn, Ted",WR,2012,13,1,0,0,0,0,0,0,0
"Ginn, Ted",WR,2011,14,1,0,0,0,0,0,0,0
"Ginn, Ted",WR,2010,13,3,0,0,0,0,0,0,0
"Ginn, Ted",WR,2009,16,3,0,0,0,0,0,0,0
"Ginn, Ted",WR,2008,16,0,0,0,0,0,0,0,0
"Ginn, Ted",WR,2007,16,6,0,0,0,0,0,0,0
"Lee, Marqise",WR,2016,16,3,0,0,0,0,0,0,0
"Lee, Marqise",WR,2015,10,0,0,0,0,0,0,0,0
"Lee, Marqise",WR,2014,13,2,0,0,0,0,0,0,0
"McDonald, Dewey",LB,2016,14,8,0,0,1,0,0,0,0
"McDonald, Dewey",LB,2015,1,0,0,0,0,0,0,0,0
"McDonald, Dewey",LB,2015,1,0,0,0,0,0,0,0,0
"McDonald, Dewey",LB,2015,1,1,0,0,0,0,0,0,0
"McDonald, Dewey",LB,2014,12,10,0,0,0,0,0,0,0
"Rice, Denzel",SAF,2016,3,9,0,0,0,0,0,0,0
"Rice, Denzel",SAF,2015,4,0,0,0,0,0,0,0,0
"Ajayi, Jay",RB,2016,15,2,0,0,0,0,0,0,0
"Ajayi, Jay",RB,2015,9,0,0,0,0,0,0,0,0
"Robinson, Keenan",LB,2016,16,83,0,0,7,0,0,0,0
"Robinson, Keenan",LB,2015,12,63,0,0,3,1,0,44,44
"Robinson, Keenan",LB,2014,13,109,1.5,0,3,1,0,0,0
"Robinson, Keenan",LB,2012,11,11,0,0,0,0,0,0,0
"Benn, Arrelious",WR,2016,15,5,0,0,0,0,0,0,0
"Benn, Arrelious",WR,2012,8,7,0,0,0,0,0,0,0
"Benn, Arrelious",WR,2011,14,2,0,0,0,0,0,0,0
"Benn, Arrelious",WR,2010,15,10,0,0,0,0,0,0,0
"Hageman, Ra'Shede",DT,2016,12,18,2,0,0,0,0,0,0
"Hageman, Ra'Shede",DT,2015,16,27,1,0,1,0,0,0,0
"Hageman, Ra'Shede",DT,2014,16,17,1,0,0,0,0,0,0
"Hall, Deiondre'",CB,2016,8,9,0,0,3,1,0,0,0
"Pinkins, Eric",DB,2016,5,1,0,0,0,0,0,0,0
"Pinkins, Eric",DB,2015,6,2,0,0,0,0,0,0,0
"Golden, Markus",OLB,2016,16,51,12.5,0,1,0,0,0,0
"Golden, Markus",OLB,2015,15,31,4,0,0,0,0,0,0
"Tandy, Keith",SS,2016,16,57,0,0,9,4,0,28,28
"Tandy, Keith",SS,2015,14,42,1,0,1,0,0,0,0
"Tandy, Keith",SS,2014,15,8,0,0,1,1,0,3,3
"Tandy, Keith",SS,2013,16,40,0,0,3,3,0,42,20
"Tandy, Keith",SS,2012,9,3,0,0,0,0,0,0,0
"Jones, Adam",CB,2016,16,66,0,0,7,1,0,2,2
"Jones, Adam",CB,2015,14,62,1,0,12,3,0,14,14
"Jones, Adam",CB,2014,16,63,0,0,11,3,0,23,12
"Jones, Adam",CB,2013,16,56,0,0,12,3,1,60,60T
"Jones, Adam",CB,2012,16,40,1,0,9,0,0,0,0
"Jones, Adam",CB,2011,8,28,0,0,6,0,0,0,0
"Jones, Adam",CB,2010,5,14,0,0,3,1,0,10,10
"Jones, Adam",CB,2008,9,31,0,0,7,0,0,0,0
"Jones, Adam",CB,2006,15,62,1,0,8,4,1,130,83T
"Jones, Adam",CB,2005,15,53,0,0,10,0,0,0,0
"Alexander, Mackensie",CB,2016,13,5,0,0,0,0,0,0,0
"Wilfork, Vince",NT,2016,15,21,0,0,1,0,0,0,0
"Wilfork, Vince",NT,2015,16,22,0,0,0,0,0,0,0
"Wilfork, Vince",NT,2014,16,47,0,0,2,1,0,1,1
"Wilfork, Vince",NT,2013,4,9,0,0,0,0,0,0,0
"Wilfork, Vince",NT,2012,16,48,3,0,6,0,0,0,0
"Wilfork, Vince",NT,2011,16,52,3.5,0,5,2,0,47,28
"Wilfork, Vince",NT,2010,16,57,2,0,2,0,0,0,0
"Wilfork, Vince",NT,2009,13,43,0,0,2,0,0,0,0
"Wilfork, Vince",NT,2008,16,66,2,0,1,0,0,0,0
"Wilfork, Vince",NT,2007,16,48,2,0,2,0,0,0,0
"Wilfork, Vince",NT,2006,13,50,1,0,1,0,0,0,0
"Wilfork, Vince",NT,2005,16,54,0.5,0,1,0,0,0,0
"Wilfork, Vince",NT,2004,16,42,2,0,3,0,0,0,0
"Marsh, Cassius",OLB,2016,16,22,3,0,0,0,0,0,0
"Marsh, Cassius",OLB,2015,16,28,0,0,0,0,0,0,0
"Marsh, Cassius",OLB,2014,5,5,0,0,0,0,0,0,0
"Gould, Robbie",K,2016,10,1,0,0,0,0,0,0,0
"Gould, Robbie",K,2015,16,1,0,0,0,0,0,0,0
"Gould, Robbie",K,2014,12,0,0,0,0,0,0,0,0
"Gould, Robbie",K,2013,16,0,0,0,0,0,0,0,0
"Gould, Robbie",K,2012,13,0,0,0,0,0,0,0,0
"Gould, Robbie",K,2011,16,0,0,0,0,0,0,0,0
"Gould, Robbie",K,2010,16,1,0,0,0,0,0,0,0
"Gould, Robbie",K,2009,16,3,0,0,0,0,0,0,0
"Gould, Robbie",K,2008,16,1,0,0,0,0,0,0,0
"Gould, Robbie",K,2007,16,0,0,0,0,0,0,0,0
"Gould, Robbie",K,2006,16,2,0,0,0,0,0,0,0
"Gould, Robbie",K,2005,13,2,0,0,0,0,0,0,0
"Taylor, Jamar",CB,2016,15,57,0,0,13,3,0,43,29
"Taylor, Jamar",CB,2015,12,48,0,0,4,0,0,0,0
"Taylor, Jamar",CB,2014,12,31,0,0,0,0,0,0,0
"Taylor, Jamar",CB,2013,9,3,0,0,0,0,0,0,0
"James, Charles",DB,2016,1,2,0,0,0,0,0,0,0
"James, Charles",DB,2016,12,18,0,0,1,0,0,0,0
"James, Charles",DB,2015,9,19,0,0,1,0,0,0,0
"James, Charles",DB,2013,12,4,0,0,0,0,0,0,0
"Ellington, Andre",WR,2016,16,0,0,0,0,0,0,0,0
"Ellington, Andre",WR,2015,10,0,0,0,0,0,0,0,0
"Ellington, Andre",WR,2014,12,1,0,0,0,0,0,0,0
"Ellington, Andre",WR,2013,15,1,0,0,0,0,0,0,0
"Lawson, Nevin",CB,2016,16,57,0,0,9,0,0,0,0
"Lawson, Nevin",CB,2015,15,47,0,0,7,0,0,0,0
"Lawson, Nevin",CB,2014,2,1,0,0,0,0,0,0,0
"Lewis, Dion",RB,2016,7,0,0,0,0,0,0,0,0
"Lewis, Dion",RB,2015,7,0,0,0,0,0,0,0,0
"Lewis, Dion",RB,2014,0,0,0,0,0,0,0,0,0
"Lewis, Dion",RB,2012,9,0,0,0,0,0,0,0,0
"Lewis, Dion",RB,2011,15,1,0,0,0,0,0,0,0
"Acho, Sam",OLB,2016,16,27,1,0,1,0,0,0,0
"Acho, Sam",OLB,2015,15,39,0,0,1,0,0,0,0
"Acho, Sam",OLB,2014,16,31,1,0,3,1,0,3,3
"Acho, Sam",OLB,2013,3,5,1,0,0,0,0,0,0
"Acho, Sam",OLB,2012,16,48,4,0,3,2,0,2,2
"Acho, Sam",OLB,2011,16,40,7,0,2,0,0,0,0
"Jordan, Michael",DB,2016,5,20,0,0,2,0,0,0,0
"Jones, Christian",LB,2016,16,15,0,0,1,0,0,0,0
"Jones, Christian",LB,2015,15,86,0,0,4,0,0,0,0
"Jones, Christian",LB,2014,16,69,2,0,1,0,0,0,0
"Rogers, Chester",WR,2016,14,1,0,0,0,0,0,0,0
"Attaochu, Jeremiah",OLB,2016,8,11,2,0,0,0,0,0,0
"Attaochu, Jeremiah",OLB,2015,15,55,6,0,1,0,0,0,0
"Attaochu, Jeremiah",OLB,2014,11,10,2,0,1,0,0,0,0
"Green-Thompson, Shaq",OLB,2016,14,56,0,0,5,1,0,12,12
"Green-Thompson, Shaq",OLB,2015,14,50,1,0,2,0,0,0,0
"Heyward, Cameron",DE,2016,7,21,3,0,4,0,0,0,0
"Heyward, Cameron",DE,2015,16,54,7,0,2,0,0,0,0
"Heyward, Cameron",DE,2014,16,53,7.5,0,4,0,0,0,0
"Heyward, Cameron",DE,2013,16,59,5,0,7,0,0,0,0
"Heyward, Cameron",DE,2012,16,20,1.5,0,0,0,0,0,0
"Heyward, Cameron",DE,2011,16,11,1,0,1,0,0,0,0
"Blake, Valentino",DB,2016,16,42,0,0,5,0,0,0,0
"Blake, Valentino",DB,2015,16,76,1,0,12,2,1,112,70T
"Blake, Valentino",DB,2014,16,42,0,0,6,1,0,0,0
"Blake, Valentino",DB,2013,14,11,0,0,0,0,0,0,0
"Blake, Valentino",DB,2012,16,12,0,0,0,0,0,0,0
"Forte, Matt",RB,2016,14,0,0,0,0,0,0,0,0
"Forte, Matt",RB,2015,13,2,0,0,0,0,0,0,0
"Forte, Matt",RB,2014,16,3,0,0,0,0,0,0,0
"Forte, Matt",RB,2013,16,4,0,0,0,0,0,0,0
"Forte, Matt",RB,2012,15,2,0,0,0,0,0,0,0
"Forte, Matt",RB,2011,12,3,0,0,0,0,0,0,0
"Forte, Matt",RB,2010,16,1,0,0,0,0,0,0,0
"Forte, Matt",RB,2009,16,7,0,0,0,0,0,0,0
"Forte, Matt",RB,2008,16,3,0,0,0,0,0,0,0
"Nelson, Corey",ILB,2016,16,67,0,0,5,0,0,0,0
"Nelson, Corey",ILB,2015,16,16,1,0,0,0,0,0,0
"Nelson, Corey",ILB,2014,16,17,0,0,1,0,0,0,0
"Bradham, Nigel",OLB,2016,16,102,2,0,5,1,0,28,28
"Bradham, Nigel",OLB,2015,11,59,1,0,3,0,0,0,0
"Bradham, Nigel",OLB,2014,14,104,2.5,0,6,1,0,0,0
"Bradham, Nigel",OLB,2013,16,51,0,0,1,0,0,0,0
"Bradham, Nigel",OLB,2012,16,57,0,0,1,0,0,0,0
"Lynch, Cameron",LB,2016,12,3,0,0,0,0,0,0,0
"Lynch, Cameron",LB,2015,16,4,0,0,0,0,0,0,0
"Urban, Brent",DE,2016,16,10,2,0,2,0,0,0,0
"Urban, Brent",DE,2015,6,11,1,0,0,0,0,0,0
"Roberts, Seth",WR,2016,16,1,0,0,0,0,0,0,0
"Roberts, Seth",WR,2015,16,1,0,0,0,0,0,0,0
"McKinnon, Jerick",RB,2016,15,2,0,0,0,0,0,0,0
"McKinnon, Jerick",RB,2015,16,3,0,0,0,0,0,0,0
"McKinnon, Jerick",RB,2014,11,1,0,0,0,0,0,0,0
"Williams, K'Waun",DB,2015,13,39,1,0,2,0,0,0,0
"Williams, K'Waun",DB,2014,13,38,1,0,8,0,0,0,0
"Vaccaro, Kenny",SS,2016,11,68,1,0,5,2,0,30,30
"Vaccaro, Kenny",SS,2015,16,104,3,0,5,0,0,0,0
"Vaccaro, Kenny",SS,2014,15,74,1,0,5,2,0,45,45
"Vaccaro, Kenny",SS,2013,14,79,1,0,8,1,0,29,29
"Murphy, Marcus",RB,2016,3,0,0,0,0,0,0,0,0
"Murphy, Marcus",RB,2015,13,1,0,0,0,0,0,0,0
"Smith, Derron",FS,2016,12,8,0,0,1,0,0,0,0
"Smith, Derron",FS,2015,16,4,0,0,0,0,0,0,0
"Brown, Anthony",CB,2016,16,55,0,0,8,1,0,0,0
"Rankins, Sheldon",DT,2016,9,20,4,0,0,0,0,0,0
"Phillips, Dashaun",DB,2016,5,9,0,0,0,0,0,0,0
"Phillips, Dashaun",DB,2015,6,5,0,0,0,0,0,0,0
"Smith, Za'Darius",OLB,2016,13,20,1,0,1,0,0,0,0
"Smith, Za'Darius",OLB,2015,15,30,5.5,0,1,0,0,0,0
"Matthews, Chris",WR,2015,4,2,0,0,0,0,0,0,0
"Matthews, Chris",WR,2015,9,1,0,0,0,0,0,0,0
"Matthews, Chris",WR,2014,3,1,0,0,0,0,0,0,0
"McNary, Josh",LB,2016,16,23,0,0,0,0,0,0,0
"McNary, Josh",LB,2015,13,14,0,0,0,0,0,0,0
"McNary, Josh",LB,2014,15,28,0.5,0,0,0,0,0,0
"McNary, Josh",LB,2013,5,14,0,0,0,0,0,0,0
"Thompson, Carlos",LB,2015,2,2,0,0,0,0,0,0,0
"Williams, Brandon",CB,2016,13,26,0,0,3,0,0,0,0
"Meredith, Cameron",WR,2016,14,5,0,0,0,0,0,0,0
"Meredith, Cameron",WR,2015,11,0,0,0,0,0,0,0,0
"Ioannidis, Matthew",DT,2016,10,8,0,0,0,0,0,0,0
"Ramsey, Jalen",CB,2016,16,65,0,0,14,2,1,65,35
"Matthews, Rishard",WR,2016,16,0,0,0,0,0,0,0,0
"Matthews, Rishard",WR,2015,11,1,0,0,0,0,0,0,0
"Matthews, Rishard",WR,2014,14,4,0,0,0,0,0,0,0
"Matthews, Rishard",WR,2013,16,5,0,0,0,0,0,0,0
"Matthews, Rishard",WR,2012,8,2,0,0,0,0,0,0,0
"Benjamin, Kelvin",WR,2016,16,1,0,0,0,0,0,0,0
"Benjamin, Kelvin",WR,2014,16,2,0,0,0,0,0,0,0
"Hughes, John",DE,2016,5,6,0,0,0,0,0,0,0
"Hughes, John",DE,2016,1,0,0,0,0,0,0,0,0
"Hughes, John",DE,2015,16,24,1.5,0,0,0,0,0,0
"Hughes, John",DE,2014,5,17,0,0,0,0,0,0,0
"Hughes, John",DE,2013,15,34,1,0,2,0,0,0,0
"Hughes, John",DE,2012,16,34,3,0,1,0,0,0,0
"Mulligan, Matthew",TE,2016,8,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2015,12,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2014,2,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2014,0,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2014,2,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2013,15,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2012,16,1,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2011,16,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2010,13,0,0,0,0,0,0,0,0
"Mulligan, Matthew",TE,2009,5,0,0,0,0,0,0,0,0
"Hawkins, Andrew",WR,2016,16,1,0,0,0,0,0,0,0
"Hawkins, Andrew",WR,2015,8,3,0,0,0,0,0,0,0
"Hawkins, Andrew",WR,2014,15,4,0,0,0,0,0,0,0
"Hawkins, Andrew",WR,2013,8,4,0,0,0,0,0,0,0
"Hawkins, Andrew",WR,2012,14,5,0,0,0,0,0,0,0
"Hawkins, Andrew",WR,2011,13,5,0,0,0,0,0,0,0
"Zombo, Frank",OLB,2016,16,41,1,0,2,0,0,0,0
"Zombo, Frank",OLB,2015,16,19,3,0,0,0,0,0,0
"Zombo, Frank",OLB,2014,16,8,0,0,0,0,0,0,0
"Zombo, Frank",OLB,2013,16,27,2,0,2,1,0,5,5
"Zombo, Frank",OLB,2012,7,8,0,0,0,0,0,0,0
"Zombo, Frank",OLB,2011,5,10,1,0,0,0,0,0,0
